user_id,variant_group,timestamp
USR_005445,Control,2026-05-04 04:52:03.462379
USR_005446,Control,2026-05-03 09:14:53.758358
USR_005447,Control,2026-05-04 06:35:34.086330
USR_005448,Variant,2026-05-03 04:19:04.247947
USR_005449,Variant,2026-05-04 01:36:16.395515
USR_005450,Control,2026-05-03 12:17:50.576956
USR_005451,Control,2026-05-04 23:07:20.677257
USR_005452,Control,2026-05-02 15:58:16.533326
USR_005453,Control,2026-05-07 22:05:39.484412
USR_005454,Control,2026-05-04 12:08:46.147806
USR_005455,Variant,2026-05-02 08:37:09.224420
USR_005456,Control,2026-05-04 08:08:49.970138
USR_005457,Control,2026-05-07 01:33:27.870337
USR_005458,Control,2026-05-01 03:39:48.748482
USR_005459,Variant,2026-05-05 18:09:54.331236
USR_005460,Variant,2026-05-04 20:03:30.923501
USR_005461,Variant,2026-05-02 04:29:08.674995
USR_005462,Control,2026-05-06 17:20:09.750492
USR_005463,Control,2026-05-03 13:58:21.419612
USR_005464,Control,2026-05-03 01:21:31.467028
USR_005465,Control,2026-05-06 19:07:30.116035
USR_005466,Variant,2026-05-05 11:16:19.947937
USR_005467,Variant,2026-05-07 06:54:27.093807
USR_005468,Variant,2026-05-05 09:49:13.663980
USR_005469,Variant,2026-05-06 04:27:26.519517
USR_005470,Control,2026-05-06 20:31:22.478058
USR_005471,Variant,2026-05-01 09:11:46.531798
USR_005472,Control,2026-05-06 10:22:34.410324
USR_005473,Control,2026-05-05 07:06:09.680223
USR_005474,Variant,2026-05-01 11:40:38.315332
USR_005475,Control,2026-05-04 13:26:27.927146
USR_005476,Control,2026-05-01 13:51:10.645565
USR_005477,Control,2026-05-06 03:38:20.867602
USR_005478,Variant,2026-05-04 19:48:44.236565
USR_005479,Variant,2026-05-07 16:12:01.275427
USR_005480,Control,2026-05-02 06:46:00.272727
USR_005481,Variant,2026-05-05 05:48:49.032084
USR_005482,Control,2026-05-02 11:32:44.874988
USR_005483,Control,2026-05-05 07:09:46.502763
USR_005484,Variant,2026-05-06 01:24:18.539988
USR_005485,Variant,2026-05-06 01:20:49.658379
USR_005486,Variant,2026-05-06 16:55:56.749565
USR_005487,Control,2026-05-06 23:23:47.177869
USR_005488,Variant,2026-05-01 12:58:53.940046
USR_005489,Variant,2026-05-03 09:40:07.976597
USR_005490,Variant,2026-05-05 19:26:11.700314
USR_005491,Control,2026-05-04 11:45:44.986614
USR_005492,Variant,2026-05-02 08:02:00.812597
USR_005493,Variant,2026-05-04 20:51:18.748037
USR_005494,Control,2026-05-03 20:26:57.082793
USR_005495,Control,2026-05-03 17:31:35.150325
USR_005496,Control,2026-05-06 16:02:19.048305
USR_005497,Variant,2026-05-03 20:28:35.472302
USR_005498,Variant,2026-05-01 04:26:39.684915
USR_005499,Variant,2026-05-01 09:45:16.707361
USR_005500,Variant,2026-05-06 23:50:56.396415
USR_005501,Variant,2026-05-07 17:22:51.369896
USR_005502,Control,2026-05-05 19:39:09.966688
USR_005503,Control,2026-05-03 13:12:49.944272
USR_005504,Control,2026-05-07 13:41:05.470993
USR_005505,Control,2026-05-05 15:21:03.306640
USR_005506,Control,2026-05-06 21:50:52.930556
USR_005507,Variant,2026-05-06 08:39:47.473482
USR_005508,Control,2026-05-03 15:41:43.458179
USR_005509,Control,2026-05-04 08:25:19.091075
USR_005510,Control,2026-05-02 07:16:12.726962
USR_005511,Control,2026-05-03 01:03:30.127947
USR_005512,Variant,2026-05-06 10:43:30.399946
USR_005513,Variant,2026-05-07 06:11:18.131411
USR_005514,Variant,2026-05-06 01:42:33.663982
USR_005515,Control,2026-05-04 06:08:57.051738
USR_005516,Variant,2026-05-01 14:32:00.805855
USR_005517,Variant,2026-05-01 09:34:02.119373
USR_005518,Variant,2026-05-03 14:53:12.101478
USR_005519,Control,2026-05-04 05:55:19.375511
USR_005520,Variant,2026-05-05 06:19:56.152315
USR_005521,Variant,2026-05-01 01:05:24.862535
USR_005522,Variant,2026-05-07 22:16:24.404154
USR_005523,Variant,2026-05-03 13:08:30.236683
USR_005524,Control,2026-05-06 22:28:47.652667
USR_005525,Variant,2026-05-04 17:52:27.863586
USR_005526,Control,2026-05-01 21:54:49.782102
USR_005527,Variant,2026-05-06 13:59:27.646173
USR_005528,Control,2026-05-05 23:15:03.414912
USR_005529,Control,2026-05-04 16:36:33.344165
USR_005530,Control,2026-05-04 14:26:41.709639
USR_005531,Variant,2026-05-01 14:41:47.665558
USR_005532,Control,2026-05-05 14:10:57.444097
USR_005533,Variant,2026-05-07 09:05:21.070200
USR_005534,Variant,2026-05-01 15:39:54.527145
USR_005535,Control,2026-05-02 20:16:11.725352
USR_005536,Control,2026-05-07 07:35:15.862338
USR_005537,Control,2026-05-02 23:46:11.196659
USR_005538,Variant,2026-05-05 13:51:45.132934
USR_005539,Variant,2026-05-04 17:50:58.026158
USR_005540,Control,2026-05-05 04:10:58.935506
USR_005541,Control,2026-05-03 21:51:09.127674
USR_005542,Variant,2026-05-03 02:23:54.841391
USR_005543,Variant,2026-05-01 08:09:13.031001
USR_005544,Variant,2026-05-06 05:02:21.112085
USR_005545,Variant,2026-05-06 05:20:37.325935
USR_005546,Control,2026-05-05 16:40:54.927600
USR_005547,Control,2026-05-05 12:07:49.715055
USR_005548,Control,2026-05-02 16:56:40.121535
USR_005549,Control,2026-05-01 03:45:14.215942
USR_005550,Control,2026-05-06 15:51:51.072036
USR_005551,Control,2026-05-04 10:30:40.586389
USR_005552,Control,2026-05-03 03:32:55.701449
USR_005553,Variant,2026-05-01 17:07:28.417221
USR_005554,Variant,2026-05-01 10:32:14.018177
USR_005555,Variant,2026-05-03 10:36:34.593342
USR_005556,Variant,2026-05-06 15:11:44.976771
USR_005557,Control,2026-05-07 10:20:44.123597
USR_005558,Variant,2026-05-07 06:39:15.225318
USR_005559,Control,2026-05-07 10:33:36.504857
USR_005560,Variant,2026-05-07 08:29:52.287525
USR_005561,Control,2026-05-04 16:34:25.529768
USR_005562,Variant,2026-05-02 12:51:42.578199
USR_005563,Control,2026-05-06 14:04:18.573300
USR_005564,Control,2026-05-02 11:54:13.607191
USR_005565,Variant,2026-05-02 20:53:26.960982
USR_005566,Control,2026-05-02 15:11:12.213838
USR_005567,Variant,2026-05-04 14:31:01.357755
USR_005568,Variant,2026-05-03 06:04:01.276941
USR_005569,Variant,2026-05-02 01:53:53.578813
USR_005570,Variant,2026-05-04 04:07:59.279513
USR_005571,Variant,2026-05-07 02:48:59.098017
USR_005572,Control,2026-05-04 23:51:10.366674
USR_005573,Variant,2026-05-07 03:33:37.374441
USR_005574,Variant,2026-05-02 08:54:23.497536
USR_005575,Variant,2026-05-02 04:03:05.798797
USR_005576,Control,2026-05-05 00:41:49.045622
USR_005577,Variant,2026-05-04 05:50:21.319655
USR_005578,Variant,2026-05-05 14:54:32.413668
USR_005579,Variant,2026-05-06 13:29:50.283213
USR_005580,Control,2026-05-06 06:13:10.652410
USR_005581,Control,2026-05-07 14:17:59.557829
USR_005582,Control,2026-05-03 18:54:25.476258
USR_005583,Variant,2026-05-02 10:40:22.701712
USR_005584,Variant,2026-05-04 20:33:11.964640
USR_005585,Control,2026-05-01 18:36:17.439092
USR_005586,Control,2026-05-03 00:31:37.159391
USR_005587,Control,2026-05-02 10:55:30.695823
USR_005588,Control,2026-05-03 18:37:21.735919
USR_005589,Variant,2026-05-01 18:41:03.784561
USR_005590,Variant,2026-05-01 05:20:57.887103
USR_005591,Control,2026-05-05 14:20:29.014000
USR_005592,Variant,2026-05-05 06:31:18.582070
USR_005593,Control,2026-05-05 23:00:15.484516
USR_005594,Variant,2026-05-05 14:56:41.719076
USR_005595,Control,2026-05-01 19:12:05.423155
USR_005596,Control,2026-05-03 00:54:04.507456
USR_005597,Control,2026-05-01 21:45:37.693668
USR_005598,Variant,2026-05-06 21:37:09.708759
USR_005599,Variant,2026-05-06 05:28:47.330759
USR_005600,Variant,2026-05-02 09:51:23.531365
USR_005601,Control,2026-05-03 09:20:23.828648
USR_005602,Control,2026-05-07 18:23:28.747321
USR_005603,Control,2026-05-05 03:49:07.579646
USR_005604,Variant,2026-05-06 14:35:38.905248
USR_005605,Control,2026-05-02 20:27:04.657828
USR_005606,Variant,2026-05-02 11:17:20.006124
USR_005607,Variant,2026-05-06 11:41:52.958566
USR_005608,Variant,2026-05-05 19:13:35.660924
USR_005609,Control,2026-05-05 18:24:15.451587
USR_005610,Control,2026-05-04 20:50:33.395090
USR_005611,Control,2026-05-04 22:40:52.181711
USR_005612,Variant,2026-05-06 03:35:49.851209
USR_005613,Variant,2026-05-02 21:21:37.500582
USR_005614,Control,2026-05-03 11:15:54.368150
USR_005615,Control,2026-05-07 02:26:05.918811
USR_005616,Variant,2026-05-03 03:53:21.673572
USR_005617,Variant,2026-05-04 19:46:48.028770
USR_005618,Control,2026-05-05 22:02:36.347831
USR_005619,Variant,2026-05-07 23:59:14.535269
USR_005620,Control,2026-05-04 01:07:44.197288
USR_005621,Control,2026-05-03 23:55:10.571783
USR_005622,Variant,2026-05-06 21:33:17.451881
USR_005623,Variant,2026-05-06 15:19:28.281690
USR_005624,Variant,2026-05-06 02:49:14.693273
USR_005625,Control,2026-05-04 05:49:21.284705
USR_005626,Variant,2026-05-03 06:25:18.379873
USR_005627,Control,2026-05-05 06:16:00.195867
USR_005628,Control,2026-05-07 03:12:19.847686
USR_005629,Variant,2026-05-07 04:28:28.606725
USR_005630,Control,2026-05-01 18:13:39.799099
USR_005631,Variant,2026-05-03 23:57:46.251650
USR_005632,Variant,2026-05-04 06:04:23.839109
USR_005633,Control,2026-05-07 20:14:21.774278
USR_005634,Control,2026-05-05 17:54:13.199619
USR_005635,Control,2026-05-03 20:25:02.633160
USR_005636,Control,2026-05-01 04:22:39.809444
USR_005637,Variant,2026-05-04 22:59:04.944828
USR_005638,Variant,2026-05-01 16:08:26.750066
USR_005639,Control,2026-05-06 20:11:15.334204
USR_005640,Control,2026-05-06 06:25:23.285913
USR_005641,Variant,2026-05-04 05:21:55.939912
USR_005642,Variant,2026-05-04 00:06:26.679467
USR_005643,Control,2026-05-07 06:45:10.606376
USR_005644,Control,2026-05-03 00:27:39.610333
USR_005645,Variant,2026-05-02 17:50:07.273082
USR_005646,Control,2026-05-07 13:47:06.607373
USR_005647,Control,2026-05-06 15:57:11.882069
USR_005648,Variant,2026-05-06 17:51:54.358687
USR_005649,Variant,2026-05-02 08:47:33.218874
USR_005650,Variant,2026-05-02 00:04:25.415617
USR_005651,Variant,2026-05-01 04:22:22.671729
USR_005652,Variant,2026-05-02 15:49:22.704594
USR_005653,Control,2026-05-06 10:03:50.409389
USR_005654,Control,2026-05-02 16:19:35.235669
USR_005655,Control,2026-05-06 02:29:21.665918
USR_005656,Control,2026-05-02 18:19:14.118894
USR_005657,Variant,2026-05-03 18:24:32.902761
USR_005658,Variant,2026-05-07 21:10:16.552938
USR_005659,Variant,2026-05-02 17:07:42.135081
USR_005660,Variant,2026-05-03 15:13:48.955390
USR_005661,Control,2026-05-03 02:34:57.526745
USR_005662,Control,2026-05-01 18:25:01.191732
USR_005663,Variant,2026-05-04 10:18:07.977161
USR_005664,Variant,2026-05-03 15:37:12.113184
USR_005665,Variant,2026-05-05 20:44:27.709496
USR_005666,Variant,2026-05-06 17:21:21.181996
USR_005667,Variant,2026-05-04 19:26:02.227327
USR_005668,Variant,2026-05-01 05:24:32.396078
USR_005669,Control,2026-05-05 07:58:44.241051
USR_005670,Variant,2026-05-01 09:18:20.313517
USR_005671,Variant,2026-05-05 07:32:52.304513
USR_005672,Control,2026-05-05 19:05:06.113318
USR_005673,Variant,2026-05-02 09:13:29.861183
USR_005674,Control,2026-05-06 17:39:00.550747
USR_005675,Variant,2026-05-07 09:03:44.287576
USR_005676,Control,2026-05-06 16:35:54.995896
USR_005677,Variant,2026-05-03 03:15:30.038240
USR_005678,Control,2026-05-05 02:33:21.693927
USR_005679,Variant,2026-05-07 09:41:20.202231
USR_005680,Control,2026-05-03 05:52:18.026420
USR_005681,Control,2026-05-06 17:45:52.826906
USR_005682,Control,2026-05-01 01:35:30.559387
USR_005683,Variant,2026-05-01 00:36:45.525844
USR_005684,Control,2026-05-06 07:37:53.612173
USR_005685,Control,2026-05-06 07:55:23.497670
USR_005686,Variant,2026-05-06 12:32:53.403213
USR_005687,Variant,2026-05-07 12:14:40.231555
USR_005688,Variant,2026-05-01 19:48:29.737389
USR_005689,Control,2026-05-02 14:58:24.518918
USR_005690,Variant,2026-05-07 07:49:32.831842
USR_005691,Control,2026-05-02 05:46:32.452413
USR_005692,Control,2026-05-05 18:36:52.261030
USR_005693,Variant,2026-05-04 17:07:04.022425
USR_005694,Variant,2026-05-01 13:58:35.535760
USR_005695,Variant,2026-05-02 23:55:27.462742
USR_005696,Control,2026-05-04 15:25:21.116503
USR_005697,Control,2026-05-06 23:11:41.350570
USR_005698,Control,2026-05-05 22:51:59.278519
USR_005699,Variant,2026-05-05 08:28:34.936048
USR_005700,Control,2026-05-04 11:20:00.691837
USR_005701,Control,2026-05-03 02:10:44.073411
USR_005702,Control,2026-05-01 20:01:59.322366
USR_005703,Variant,2026-05-03 20:43:29.185706
USR_005704,Control,2026-05-01 04:47:27.985118
USR_005705,Variant,2026-05-02 11:27:26.601829
USR_005706,Control,2026-05-04 00:39:25.945728
USR_005707,Variant,2026-05-03 22:19:32.416294
USR_005708,Control,2026-05-01 07:26:29.876667
USR_005709,Variant,2026-05-05 02:57:43.580852
USR_005710,Variant,2026-05-04 20:20:49.037940
USR_005711,Control,2026-05-01 13:07:17.483072
USR_005712,Variant,2026-05-07 14:27:05.014128
USR_005713,Control,2026-05-01 16:41:46.704709
USR_005714,Variant,2026-05-06 23:36:43.694668
USR_005715,Variant,2026-05-01 00:03:07.325862
USR_005716,Control,2026-05-07 04:13:23.606283
USR_005717,Control,2026-05-01 03:18:46.494037
USR_005718,Control,2026-05-06 07:18:44.716888
USR_005719,Control,2026-05-03 12:45:50.602674
USR_005720,Control,2026-05-06 04:01:13.520722
USR_005721,Control,2026-05-03 19:29:35.500241
USR_005722,Control,2026-05-01 11:54:45.111426
USR_005723,Variant,2026-05-06 08:56:28.049375
USR_005724,Control,2026-05-01 11:58:13.624082
USR_005725,Control,2026-05-07 10:54:58.439669
USR_005726,Variant,2026-05-01 08:33:49.096847
USR_005727,Control,2026-05-04 08:31:35.927996
USR_005728,Control,2026-05-06 01:28:11.223779
USR_005729,Control,2026-05-03 18:03:55.461906
USR_005730,Variant,2026-05-02 12:29:42.805434
USR_005731,Variant,2026-05-06 07:31:38.213452
USR_005732,Control,2026-05-06 11:45:41.437456
USR_005733,Variant,2026-05-07 11:00:45.926296
USR_005734,Variant,2026-05-03 15:11:44.658789
USR_005735,Variant,2026-05-04 13:03:01.049024
USR_005736,Variant,2026-05-03 13:00:20.082233
USR_005737,Variant,2026-05-02 19:11:23.085856
USR_005738,Control,2026-05-06 06:10:24.735138
USR_005739,Control,2026-05-03 09:03:41.435866
USR_005740,Control,2026-05-03 23:55:44.782517
USR_005741,Variant,2026-05-03 19:49:01.828131
USR_005742,Variant,2026-05-05 23:43:37.509271
USR_005743,Variant,2026-05-07 10:11:22.794672
USR_005744,Variant,2026-05-05 16:00:54.065879
USR_005745,Control,2026-05-04 07:13:33.154118
USR_005746,Variant,2026-05-06 10:54:23.253394
USR_005747,Variant,2026-05-05 11:40:59.456829
USR_005748,Variant,2026-05-01 10:10:57.143985
USR_005749,Variant,2026-05-01 16:04:17.337066
USR_005750,Variant,2026-05-01 06:22:12.167776
USR_005751,Control,2026-05-04 04:44:42.514090
USR_005752,Variant,2026-05-06 18:44:36.157088
USR_005753,Control,2026-05-03 04:35:52.700824
USR_005754,Variant,2026-05-03 16:32:20.078734
USR_005755,Variant,2026-05-07 08:47:31.755141
USR_005756,Control,2026-05-06 20:35:59.203728
USR_005757,Variant,2026-05-05 15:43:41.098369
USR_005758,Control,2026-05-02 20:49:22.927409
USR_005759,Control,2026-05-01 19:39:46.688730
USR_005760,Control,2026-05-01 02:41:52.375957
USR_005761,Variant,2026-05-01 17:58:40.054791
USR_005762,Variant,2026-05-03 01:09:22.329104
USR_005763,Variant,2026-05-04 20:42:02.630453
USR_005764,Control,2026-05-01 10:45:07.250049
USR_005765,Variant,2026-05-01 22:53:10.560327
USR_005766,Variant,2026-05-02 06:25:17.608756
USR_005767,Control,2026-05-05 10:10:22.769836
USR_005768,Control,2026-05-05 07:27:09.670423
USR_005769,Control,2026-05-04 20:31:43.111310
USR_005770,Variant,2026-05-02 18:05:03.261656
USR_005771,Variant,2026-05-03 14:20:53.189249
USR_005772,Variant,2026-05-01 16:14:37.940441
USR_005773,Control,2026-05-02 14:02:43.373153
USR_005774,Variant,2026-05-07 06:48:52.120971
USR_005775,Control,2026-05-07 20:35:17.568244
USR_005776,Control,2026-05-05 12:48:24.517395
USR_005777,Variant,2026-05-07 10:01:34.727016
USR_005778,Control,2026-05-05 11:58:50.301363
USR_005779,Variant,2026-05-01 05:34:37.234797
USR_005780,Control,2026-05-07 23:27:22.011400
USR_005781,Variant,2026-05-01 16:37:26.352060
USR_005782,Control,2026-05-05 18:41:01.761514
USR_005783,Variant,2026-05-02 18:28:35.335620
USR_005784,Control,2026-05-03 17:51:10.177086
USR_005785,Control,2026-05-05 12:31:00.994968
USR_005786,Variant,2026-05-04 01:19:47.548861
USR_005787,Control,2026-05-02 18:05:30.256442
USR_005788,Variant,2026-05-03 08:11:13.053824
USR_005789,Variant,2026-05-03 09:22:48.301115
USR_005790,Control,2026-05-07 17:09:59.097447
USR_005791,Control,2026-05-06 14:10:01.152031
USR_005792,Variant,2026-05-04 05:02:10.296991
USR_005793,Variant,2026-05-02 09:34:11.692622
USR_005794,Variant,2026-05-06 16:15:02.543487
USR_005795,Variant,2026-05-02 02:24:23.958829
USR_005796,Variant,2026-05-02 11:21:27.548927
USR_005797,Control,2026-05-03 13:29:24.899385
USR_005798,Variant,2026-05-07 03:53:54.588851
USR_005799,Variant,2026-05-01 22:08:24.577190
USR_005800,Control,2026-05-01 20:32:07.239838
USR_005801,Control,2026-05-04 10:59:16.072927
USR_005802,Control,2026-05-02 22:26:13.095253
USR_005803,Control,2026-05-04 23:32:46.659109
USR_005804,Variant,2026-05-04 03:52:29.866896
USR_005805,Control,2026-05-04 01:04:23.267521
USR_005806,Control,2026-05-01 18:48:41.252551
USR_005807,Control,2026-05-01 23:41:46.852663
USR_005808,Variant,2026-05-06 17:56:28.323640
USR_005809,Variant,2026-05-07 04:49:41.879683
USR_005810,Control,2026-05-02 15:25:36.600689
USR_005811,Control,2026-05-01 19:03:40.911322
USR_005812,Variant,2026-05-01 08:58:26.403186
USR_005813,Variant,2026-05-05 06:11:38.396791
USR_005814,Control,2026-05-06 00:10:45.622920
USR_005815,Control,2026-05-03 14:37:55.481470
USR_005816,Control,2026-05-05 18:11:07.964658
USR_005817,Control,2026-05-05 23:46:37.491650
USR_005818,Variant,2026-05-07 13:08:15.011789
USR_005819,Variant,2026-05-01 10:53:55.576163
USR_005820,Control,2026-05-02 08:18:18.034210
USR_005821,Variant,2026-05-01 11:30:44.517299
USR_005822,Control,2026-05-07 01:49:22.730882
USR_005823,Variant,2026-05-06 13:09:16.714388
USR_005824,Variant,2026-05-05 00:32:23.524312
USR_005825,Control,2026-05-01 14:03:19.630399
USR_005826,Control,2026-05-02 21:54:59.314514
USR_005827,Variant,2026-05-03 02:01:00.964106
USR_005828,Control,2026-05-04 22:12:17.484950
USR_005829,Control,2026-05-02 19:21:04.947113
USR_005830,Variant,2026-05-01 12:15:26.125695
USR_005831,Variant,2026-05-06 02:46:05.040161
USR_005832,Control,2026-05-03 02:14:43.712009
USR_005833,Variant,2026-05-04 03:59:55.902264
USR_005834,Control,2026-05-01 21:26:52.780837
USR_005835,Variant,2026-05-06 14:49:41.213893
USR_005836,Variant,2026-05-04 23:00:33.679164
USR_005837,Variant,2026-05-07 07:27:58.986732
USR_005838,Control,2026-05-04 11:14:21.201342
USR_005839,Variant,2026-05-07 14:09:34.246315
USR_005840,Variant,2026-05-07 05:50:01.890010
USR_005841,Control,2026-05-05 00:50:42.921187
USR_005842,Control,2026-05-07 12:53:38.751393
USR_005843,Control,2026-05-03 06:16:44.074364
USR_005844,Control,2026-05-03 13:25:40.380004
USR_005845,Variant,2026-05-01 07:38:25.064950
USR_005846,Control,2026-05-05 02:59:08.708411
USR_005847,Control,2026-05-06 01:16:59.617013
USR_005848,Variant,2026-05-06 09:57:04.406258
USR_005849,Control,2026-05-02 01:10:08.889801
USR_005850,Variant,2026-05-04 02:37:07.406935
USR_005851,Control,2026-05-02 05:42:46.870674
USR_005852,Variant,2026-05-05 15:14:14.620587
USR_005853,Variant,2026-05-02 02:32:05.966041
USR_005854,Variant,2026-05-07 07:53:58.196057
USR_005855,Control,2026-05-02 14:44:47.833696
USR_005856,Variant,2026-05-03 00:57:20.090651
USR_005857,Control,2026-05-06 22:57:08.143637
USR_005858,Control,2026-05-04 05:01:21.210616
USR_005859,Control,2026-05-01 04:01:52.748020
USR_005860,Variant,2026-05-04 11:05:25.764727
USR_005861,Control,2026-05-01 14:12:11.809238
USR_005862,Variant,2026-05-07 21:32:16.485862
USR_005863,Control,2026-05-05 02:48:09.877812
USR_005864,Control,2026-05-02 19:05:50.927131
USR_005865,Variant,2026-05-04 22:42:16.452590
USR_005866,Control,2026-05-01 12:54:49.224125
USR_005867,Variant,2026-05-06 14:22:54.260822
USR_005868,Control,2026-05-07 11:27:18.406977
USR_005869,Variant,2026-05-07 02:54:23.965987
USR_005870,Variant,2026-05-03 09:24:54.997870
USR_005871,Control,2026-05-03 06:43:44.558760
USR_005872,Control,2026-05-01 05:53:40.987264
USR_005873,Variant,2026-05-05 13:26:06.936942
USR_005874,Variant,2026-05-04 17:51:50.413478
USR_005875,Control,2026-05-04 05:10:12.685379
USR_005876,Control,2026-05-07 08:28:55.200577
USR_005877,Variant,2026-05-02 04:12:13.159375
USR_005878,Variant,2026-05-01 01:37:26.158094
USR_005879,Control,2026-05-01 12:19:01.790243
USR_005880,Control,2026-05-02 13:31:35.045598
USR_005881,Control,2026-05-01 05:35:31.100195
USR_005882,Variant,2026-05-04 12:28:39.876197
USR_005883,Control,2026-05-03 04:46:01.907325
USR_005884,Variant,2026-05-02 06:19:16.123280
USR_005885,Control,2026-05-06 06:00:50.848529
USR_005886,Control,2026-05-02 10:20:52.162105
USR_005887,Variant,2026-05-05 19:31:03.565081
USR_005888,Variant,2026-05-03 10:40:35.415057
USR_005889,Variant,2026-05-04 13:59:13.429649
USR_005890,Control,2026-05-07 12:53:22.785702
USR_005891,Variant,2026-05-01 06:16:30.268737
USR_005892,Variant,2026-05-04 12:02:39.974122
USR_005893,Control,2026-05-06 23:32:35.006406
USR_005894,Control,2026-05-05 02:46:46.825414
USR_005895,Control,2026-05-02 22:30:51.288661
USR_005896,Control,2026-05-03 18:48:37.550536
USR_005897,Variant,2026-05-05 18:17:04.652255
USR_005898,Control,2026-05-07 05:39:23.033681
USR_005899,Variant,2026-05-01 06:53:56.942842
USR_005900,Variant,2026-05-01 12:01:06.679479
USR_005901,Variant,2026-05-03 06:36:31.161479
USR_005902,Variant,2026-05-02 15:06:25.153148
USR_005903,Control,2026-05-02 20:30:30.199987
USR_005904,Control,2026-05-02 13:10:24.095169
USR_005905,Control,2026-05-02 08:53:54.989548
USR_005906,Variant,2026-05-01 21:56:41.375163
USR_005907,Control,2026-05-07 12:54:15.458910
USR_005908,Variant,2026-05-02 00:13:25.787770
USR_005909,Control,2026-05-02 10:20:23.402978
USR_005910,Control,2026-05-02 17:22:21.509864
USR_005911,Control,2026-05-07 12:44:47.395269
USR_005912,Variant,2026-05-06 06:57:35.908002
USR_005913,Variant,2026-05-06 12:40:10.215455
USR_005914,Control,2026-05-01 17:35:57.795369
USR_005915,Variant,2026-05-06 20:30:00.212409
USR_005916,Control,2026-05-03 20:34:35.175883
USR_005917,Variant,2026-05-02 20:09:15.366253
USR_005918,Variant,2026-05-05 00:43:33.650513
USR_005919,Control,2026-05-06 18:07:36.221438
USR_005920,Variant,2026-05-06 10:48:48.820970
USR_005921,Control,2026-05-07 05:31:10.477465
USR_005922,Variant,2026-05-07 11:55:34.346102
USR_005923,Control,2026-05-02 16:00:16.228800
USR_005924,Variant,2026-05-03 23:12:29.254394
USR_005925,Control,2026-05-01 02:27:27.340511
USR_005926,Variant,2026-05-07 03:43:33.739524
USR_005927,Variant,2026-05-02 01:58:05.237212
USR_005928,Variant,2026-05-07 00:43:39.966505
USR_005929,Variant,2026-05-03 07:20:13.452337
USR_005930,Variant,2026-05-03 13:50:47.195221
USR_005931,Control,2026-05-01 06:34:27.187512
USR_005932,Control,2026-05-03 06:54:56.292050
USR_005933,Control,2026-05-07 05:14:42.355358
USR_005934,Variant,2026-05-01 04:17:31.068198
USR_005935,Control,2026-05-03 20:15:46.855699
USR_005936,Variant,2026-05-01 05:16:30.496111
USR_005937,Variant,2026-05-03 14:18:54.487506
USR_005938,Control,2026-05-02 05:00:13.059544
USR_005939,Control,2026-05-02 18:22:21.684249
USR_005940,Control,2026-05-07 03:26:11.496088
USR_005941,Control,2026-05-04 01:15:22.568632
USR_005942,Control,2026-05-02 21:59:53.025200
USR_005943,Control,2026-05-05 03:00:31.850984
USR_005944,Variant,2026-05-01 23:52:26.289307
USR_005945,Variant,2026-05-02 19:34:40.044168
USR_005946,Control,2026-05-04 19:46:10.770806
USR_005947,Control,2026-05-02 15:54:13.935710
USR_005948,Control,2026-05-05 18:05:36.455580
USR_005949,Variant,2026-05-04 10:34:13.939607
USR_005950,Variant,2026-05-06 09:41:38.989690
USR_005951,Control,2026-05-07 15:18:18.295205
USR_005952,Control,2026-05-01 19:27:18.797077
USR_005953,Variant,2026-05-03 08:13:25.398039
USR_005954,Variant,2026-05-03 05:41:03.273229
USR_005955,Control,2026-05-02 01:23:55.429615
USR_005956,Variant,2026-05-06 16:07:51.337459
USR_005957,Control,2026-05-06 07:39:34.640203
USR_005958,Control,2026-05-04 09:23:00.524761
USR_005959,Variant,2026-05-04 18:20:43.766410
USR_005960,Variant,2026-05-01 10:00:12.294664
USR_005961,Control,2026-05-04 21:19:30.846687
USR_005962,Variant,2026-05-06 12:56:43.353727
USR_005963,Control,2026-05-05 00:24:10.916504
USR_005964,Variant,2026-05-02 20:34:17.292649
USR_005965,Control,2026-05-05 16:08:53.195108
USR_005966,Variant,2026-05-03 12:43:48.202443
USR_005967,Variant,2026-05-04 19:32:19.362336
USR_005968,Control,2026-05-04 09:54:39.531711
USR_005969,Variant,2026-05-03 16:02:14.640584
USR_005970,Variant,2026-05-06 00:46:17.402542
USR_005971,Variant,2026-05-07 04:29:28.272529
USR_005972,Control,2026-05-01 00:52:32.531175
USR_005973,Variant,2026-05-07 12:50:51.270831
USR_005974,Variant,2026-05-04 13:56:04.354303
USR_005975,Control,2026-05-05 21:43:22.641244
USR_005976,Variant,2026-05-06 23:44:41.737623
USR_005977,Control,2026-05-04 06:28:24.313112
USR_005978,Control,2026-05-06 20:16:32.319571
USR_005979,Variant,2026-05-02 05:50:24.466807
USR_005980,Variant,2026-05-02 02:44:24.524853
USR_005981,Variant,2026-05-05 14:27:18.683884
USR_005982,Control,2026-05-07 02:11:02.489758
USR_005983,Variant,2026-05-07 05:55:39.352174
USR_005984,Control,2026-05-05 12:08:54.229227
USR_005985,Control,2026-05-04 16:16:55.886431
USR_005986,Control,2026-05-03 07:40:26.539439
USR_005987,Variant,2026-05-07 20:38:24.251354
USR_005988,Variant,2026-05-03 05:42:31.951296
USR_005989,Variant,2026-05-06 05:01:23.757654
USR_005990,Variant,2026-05-04 17:22:22.592583
USR_005991,Control,2026-05-05 06:13:48.264759
USR_005992,Variant,2026-05-03 18:06:17.036996
